date,price,sqft_lot,sqft_living,grade,lat,long,yr_built,yr_renovated
20141112,330000,7000,980,6,47.7617,-122.357,1953,0
20140523,80000,5050,430,4,47.6499,-121.909,1912,0
20141201,465000,6360,1480,7,47.7311,-122.353,1954,0
20141015,325000,7324,1850,8,47.3701,-122.107,1997,0
20150107,340500,28025,2270,7,47.4857,-122.318,1947,0
20150106,342500,5192,1810,8,47.3724,-122.042,1993,0
20140623,290900,17600,1610,6,47.4855,-122.266,1930,1983
20150213,868700,6161,3840,10,47.6336,-122.064,2000,0
20141113,1199000,8400,4110,9,47.717,-122.281,1928,2013
20141014,1150000,10259,4190,11,47.6332,-122.066,2000,0
20140811,859900,6298,3390,9,47.5906,-122.062,2011,0
20140808,520000,3006,1890,7,47.5461,-121.998,2003,0
20140711,460000,2527,1610,9,47.5674,-122.29,2005,0
20140901,438924,4590,1050,7,47.6943,-122.29,1949,0
20150406,315000,6550,630,5,47.5486,-122.38,1918,0
20140718,590000,10650,2910,8,47.6658,-122.188,1975,0
20141104,378500,8640,1700,7,47.5772,-122.153,1955,0
20140603,328500,8130,1950,9,47.3875,-122.161,1990,0
20150325,849950,9773,2990,8,47.6344,-122.174,1973,0
20141027,525000,6000,1350,7,47.5275,-122.391,1950,0
20150410,1385000,181319,4860,9,47.6179,-122.005,1993,0
20150428,295000,7725,2160,8,47.3078,-122.378,1978,0
20140711,1067000,11793,4860,11,47.5521,-122.137,1998,0
20140721,207950,5000,890,6,47.5158,-122.264,1917,0
20141216,699900,7302,2810,9,47.5985,-121.977,2002,0
20150210,1280000,9500,3400,8,47.5645,-122.082,1977,0
20141120,452000,7350,1580,7,47.6734,-122.154,1963,0
20150205,370000,5036,1680,7,47.4734,-122.186,1987,0
20150127,232000,11230,1300,7,47.3811,-122.087,1968,0
20141030,669950,14062,2820,7,47.7081,-122.215,1960,0
20140614,397500,6710,1510,7,47.7193,-122.216,1972,0
20140512,490000,1391,1230,8,47.6192,-122.301,2004,0
20150128,725000,4140,2110,9,47.5836,-122.387,1925,2003
20140917,299000,19635,3080,7,47.3841,-122.284,1958,0
20140818,625000,5750,1490,7,47.5872,-122.39,1900,0
20141106,437500,4500,2120,7,47.5322,-121.88,2000,0
20150510,650000,5438,3180,9,47.5416,-121.864,2003,0
20140519,475000,3825,1490,7,47.6799,-122.381,1929,0
20140502,342000,11947,1930,8,47.3672,-122.151,1966,0
20141015,1197350,7800,2770,10,47.684,-122.205,1999,0
20150210,280000,11610,1670,7,47.4404,-122.191,1963,0
20140521,240000,7200,1330,7,47.4467,-122.281,1993,0
20140527,529000,3328,1210,7,47.6729,-122.363,1924,0
20150202,442000,5100,1190,7,47.5346,-122.385,1941,0
20140508,615000,6872,1540,7,47.6454,-122.373,1946,0
20140612,1485000,10800,4030,10,47.6821,-122.196,2006,0
20150505,585000,7559,2430,8,47.7206,-122.11,1981,0
20150305,480000,7787,2600,8,47.4877,-122.139,2005,0
20140721,1095000,57063,4410,9,47.6554,-122.018,1990,0
20141105,290000,8184,1330,7,47.7343,-122.347,1949,0
20140820,615000,5000,1900,7,47.5789,-122.393,1951,0
20150311,300000,7680,1100,7,47.7439,-122.339,1950,0
20141029,308000,39150,1980,6,47.3818,-122.225,1932,0
20150507,750000,7745,2400,9,47.6734,-122.173,2001,0
20141114,2250000,8036,4760,9,47.6415,-122.285,1916,0
20140805,890000,194278,3180,10,47.4711,-122.084,2005,0
20150325,288000,7560,1190,6,47.452,-122.177,1958,0
20140906,190000,6000,630,6,47.4973,-122.221,1943,2005
20150326,515000,5105,2530,8,47.7546,-122.341,2005,0
20141105,235000,11054,1690,5,47.4667,-122.215,1930,0
20140818,275000,5000,940,6,47.5186,-122.374,1951,0
20141121,727500,9119,1240,7,47.6221,-122.193,1952,0
20140620,650000,6587,3040,7,47.683,-122.039,2003,0
20140618,1600000,230652,6050,11,47.6033,-121.943,2001,0
20141105,365000,7085,1590,6,47.7315,-122.305,1944,0
20141008,662000,36947,2500,9,47.6917,-122.084,1984,0
20150429,270500,7848,1780,7,47.3608,-122.056,1978,0
20150505,200000,1898,1360,7,47.2852,-122.19,1978,0
20150224,970000,76230,4740,10,47.5931,-122.071,1987,0
20140624,160000,9600,1010,7,47.4097,-122.316,1962,0
20150218,204000,7405,1040,6,47.3105,-122.021,1971,0
20150218,358000,6655,1610,7,47.4296,-122.161,1985,0
20150501,452000,8268,1570,7,47.7373,-122.197,1979,0
20141204,595000,4000,1510,7,47.6582,-122.345,1900,0
20150410,249000,6082,1360,7,47.3577,-122.16,1994,0
20150310,346900,5106,1970,8,47.449,-122.205,1999,0
20150218,2125000,24069,5403,12,47.4169,-122.348,1976,0
20141030,280000,4350,1560,7,47.5025,-122.186,2003,0
20141013,318888,12000,2320,8,47.3644,-122.28,1973,0
20140911,530000,40518,2120,8,47.5896,-122.009,1967,0
20141121,375000,18500,2120,8,47.3914,-122.169,1983,0
20150422,910000,29242,3350,11,47.7197,-122.131,1988,0
20140523,782000,9614,2380,10,47.5623,-122.116,1991,0
20150319,259950,649,1070,9,47.5213,-122.357,2008,0
20140923,315000,18360,2300,7,47.4518,-122.16,1979,0
20140528,215000,8865,1320,6,47.4949,-122.3,1943,0
20140723,705000,10221,2180,7,47.5885,-122.248,1946,0
20141013,1450000,6320,4380,10,47.6452,-122.411,1952,0
20150508,451000,9813,1790,7,47.749,-122.305,1949,0
20140902,261000,8125,750,6,47.4727,-122.198,1943,0
20141117,396000,8280,1300,7,47.7403,-122.256,1956,0
20140722,725000,29170,2990,9,47.5146,-122.117,1999,0
20140620,1950000,15235,4640,11,47.5666,-122.231,1965,2003
20140715,238000,7242,1400,7,47.4339,-122.291,1959,0
20150427,750000,9563,2750,8,47.6368,-122.097,1973,0
20141027,331500,10271,2050,7,47.3628,-122.075,1998,0
20141028,460000,108900,2230,7,47.52,-121.845,1978,0
20140707,404950,217014,2340,8,47.2953,-122.083,1982,0
20141217,880000,5163,2870,9,47.6935,-122.352,2014,0
20140613,863000,22370,4120,10,47.6239,-122.023,1997,0
20141216,638700,9162,2080,7,47.5846,-122.168,1960,0
20140728,435000,5680,1840,7,47.6969,-122.026,2008,0
20141231,260000,5350,1180,6,47.505,-122.259,1959,0
20140814,671500,4000,2160,7,47.667,-122.289,1927,0
20141022,610000,3400,1180,8,47.6376,-122.353,1907,0
20141218,405000,15029,1160,6,47.6929,-121.87,1937,0
20140718,338900,5612,1830,7,47.3572,-122.015,2003,0
20150123,720000,7708,3200,10,47.5816,-121.97,2004,0
20150424,442000,5445,2560,7,47.5502,-122.311,1927,0
20140603,650000,5040,2550,8,47.6136,-122.299,1902,0
20150102,263500,9917,1330,7,47.4478,-122.161,1981,0
20141217,300000,75794,1220,7,47.4219,-122.007,1963,0
20141209,266000,3402,1805,7,47.3521,-122.212,2009,0
20141211,930000,84942,6050,9,47.7466,-122.029,2009,0
20150127,530000,5493,2320,8,47.7727,-122.229,2004,0
20141211,180000,8960,1384,6,47.3062,-122.371,1965,0
20140516,619000,6439,2720,9,47.5422,-121.86,2005,0
20140821,264000,10608,1820,7,47.3366,-122.306,1962,0
20140701,730000,4920,2130,7,47.573,-122.409,1941,0
20141022,439000,10070,2060,7,47.7258,-122.177,1975,0
20141117,268500,7500,1420,7,47.4025,-122.176,1981,0
20140715,330000,15744,1510,7,47.476,-121.755,1985,0
20140819,640000,4000,2160,8,47.6045,-122.307,1903,2013
20140708,900000,12600,3180,11,47.6366,-122.058,1978,0
20140930,370000,13300,2110,8,47.3725,-122.06,1985,0
20150314,685000,2900,2060,8,47.5897,-122.292,1931,0
20140904,505000,217800,1830,7,47.6277,-121.972,1981,0
20141021,265000,32666,1820,7,47.1803,-121.974,1966,0
20150324,290000,2937,1610,8,47.4489,-122.188,2006,0
20140902,296000,3600,1780,7,47.3665,-122.017,2006,0
20150213,360000,9611,1840,7,47.4964,-122.251,1996,0
20140604,240500,10584,1460,7,47.492,-122.317,1997,0
20140722,372500,2958,1400,8,47.5496,-122.373,2007,0
20141002,595000,14402,3370,9,47.5008,-121.776,2004,0
20141017,515000,8249,3590,9,47.2846,-122.341,1997,0
20140805,1220000,15367,3200,9,47.5494,-122.216,1962,0
20141009,507000,6460,1670,8,47.7123,-122.027,2004,0
20150204,399950,31465,2420,9,47.3131,-122.115,1984,0
20140820,185000,10816,1430,7,47.3122,-121.996,1994,0
20140825,460000,7070,1440,7,47.6947,-122.125,1980,0
20150224,435500,4789,1450,7,47.5665,-122.018,1985,0
20150408,469000,13938,3550,8,47.425,-122.283,1966,0
20140505,531000,1175,1270,8,47.6634,-122.34,2000,0
20150206,443500,6804,940,7,47.7047,-122.373,1949,0
20141126,223000,6824,1670,7,47.3666,-122.084,1990,0
20150417,590000,15842,3100,8,47.7466,-122.242,1996,0
20141209,340000,1760,1100,7,47.6972,-122.35,1997,0
20141105,650000,3388,1870,8,47.6372,-122.395,1925,0
20140925,533600,5080,1930,8,47.5694,-122.001,1990,0
20140610,695000,4694,2540,9,47.6214,-122.024,2005,0
20140617,242000,7524,1280,7,47.3961,-122.188,1988,0
20150114,425000,8814,1820,7,47.7162,-122.309,1967,0
20150506,525000,9414,1490,7,47.6844,-122.113,1981,0
20140922,485000,5502,1880,8,47.5737,-122.018,1988,0
20150113,175000,9775,1250,7,47.4474,-121.771,1971,0
20140619,210000,7210,1440,8,47.3128,-122.184,1983,0
20150415,260000,7415,1920,7,47.4022,-122.171,1989,0
20140623,577000,5750,2060,7,47.5671,-122.391,1976,0
20141021,200000,10588,1210,7,47.2876,-122.212,1958,0
20150225,605000,5000,1760,7,47.682,-122.372,1927,0
20140521,325000,6750,990,6,47.7125,-122.331,1947,0
20140814,289500,6400,960,6,47.496,-122.239,1944,0
20140808,559950,1458,1660,9,47.5876,-122.309,2014,0
20150406,1042500,9375,1900,8,47.6821,-122.273,1941,0
20141009,543500,2790,1270,7,47.6581,-122.396,1970,0
20140522,480000,34293,3250,9,47.3496,-122.094,1983,0
20140523,218000,9633,960,6,47.1951,-122.001,1982,0
20140622,565000,6000,1330,7,47.6539,-122.396,1914,1945
20141212,426700,7700,2080,7,47.5375,-122.178,1968,0
20140912,650000,11575,2690,8,47.7605,-122.267,1957,0
20140924,542000,3060,890,7,47.6663,-122.326,1910,0
20140624,415000,8000,1070,7,47.6978,-122.13,1977,0
20140815,214000,8316,1200,6,47.3221,-122.215,1953,0
20150121,245000,8910,1360,7,47.4488,-122.275,1949,0
20140701,314500,13303,2050,8,47.2681,-122.31,1993,0
20150409,1120000,5750,3000,9,47.5821,-122.39,1924,0
20150303,378000,3850,1300,7,47.5395,-122.39,1963,0
20140728,305000,9091,2250,7,47.336,-122.269,1982,0
20150320,595000,6750,3740,8,47.7679,-122.261,1978,0
20150512,729500,1091,1660,9,47.5818,-122.402,2015,0
20140930,430000,6699,2360,7,47.5317,-121.853,2003,0
20150409,240000,6500,1760,7,47.3647,-122.05,1987,0
20150320,545000,6200,1680,7,47.5338,-122.384,1916,0
20140707,530000,2500,1320,7,47.6681,-122.305,1918,0
20141118,157000,26326,870,6,47.4152,-122.3,1939,0
20150407,425000,7645,1260,6,47.5044,-122.35,1925,0
20141117,220000,6020,1000,6,47.4793,-122.346,1944,0
20141124,521000,36400,2020,8,47.7627,-122.076,1976,0
20140523,325000,6862,1920,7,47.5193,-122.274,1952,0
20150403,597500,5400,2150,7,47.555,-122.379,1911,0
20140723,337000,3976,1470,7,47.526,-121.826,1999,0
20150422,1000000,10492,3180,10,47.655,-122.124,1991,0
20141120,3070000,55867,3930,8,47.7022,-122.224,1957,0
20140507,495000,6000,990,6,47.6718,-122.267,1943,0
20150102,748000,3330,2770,8,47.6327,-122.109,2001,0
20140902,888000,8710,1250,7,47.6245,-122.198,1953,0
20150324,269900,22267,1140,7,47.4761,-121.758,1986,0
20141113,496500,14440,2250,7,47.5221,-122.045,1967,0
20150121,475000,5097,1640,7,47.7522,-122.278,1969,0
20140527,312000,1374,1255,7,47.7145,-122.311,2004,0
20141124,323000,12231,1290,7,47.7404,-122.11,1976,0
20141124,331000,9079,1300,7,47.4834,-122.159,1986,0
20140514,306000,1086,1220,8,47.7049,-122.353,2007,0
20140930,655000,4000,2630,8,47.6915,-122.381,2002,0
20140709,290000,15954,1950,8,47.336,-122.319,1959,0
20140802,1250000,5000,3160,9,47.6597,-122.274,1965,0
20140616,460000,4708,1550,7,47.6759,-122.286,1949,0
20140912,435000,6380,1700,7,47.6988,-122.319,1940,0
20150316,664000,11880,2510,8,47.5427,-122.181,1978,0
20140729,865000,4180,1800,8,47.6462,-122.318,1921,0
20140813,385000,18000,1800,8,47.4406,-122.146,1968,0
20140718,497000,9315,1870,7,47.705,-122.202,1975,0
20140623,280000,3000,1010,7,47.4965,-121.785,1925,0
20150127,188000,17487,1120,6,47.5024,-122.271,1924,0
20140930,478500,4755,2090,8,47.5304,-122.387,1969,0
20140731,1145000,18361,4370,11,47.544,-121.872,2001,0
20140815,222000,7187,1440,7,47.291,-122.368,1981,0
20140528,799000,209523,2580,8,47.6932,-122.006,1984,0
20140609,609900,7399,3190,10,47.3558,-122.004,2006,0
20141016,413000,5809,2380,7,47.5536,-122.359,1995,0
20141013,400000,4875,1420,7,47.6942,-122.321,1930,0
20150105,802541,6768,2990,9,47.5462,-122.182,2014,0
20140519,320000,7757,2680,8,47.2918,-122.346,1990,0
20150311,507000,7649,2730,7,47.5441,-121.882,2006,0
20140924,387500,8329,1220,6,47.6982,-122.298,1946,0
20150224,396000,12616,1500,7,47.7415,-122.101,1967,0
20140821,373000,11788,1830,8,47.4862,-122.224,1958,0
20140923,1484900,19252,4570,10,47.5553,-122.22,1965,0
20140721,359900,7698,2470,8,47.4406,-122.141,1983,0
20150304,410000,4342,800,6,47.6997,-122.316,1927,0
20140712,690000,23488,2900,9,47.6726,-122.03,1992,0
20140625,245000,5760,1410,7,47.3702,-122.185,1985,0
20141229,700000,25958,2830,8,47.5896,-122.083,1979,0
20140922,268000,9966,1680,7,47.3923,-122.311,1977,0
20140610,225000,26055,1760,7,47.3664,-122.1,1979,0
20141009,980000,11034,2240,8,47.5894,-122.195,1976,0
20150407,795000,5000,1380,5,47.5708,-122.359,1905,0
20150504,195000,5100,820,6,47.5156,-122.262,1953,0
20141103,480000,10575,2180,6,47.589,-122.177,1950,0
20141219,485000,3600,1400,7,47.6385,-122.37,1900,0
20140815,130000,9000,880,5,47.4672,-122.291,1928,0
20140804,325000,5703,1060,6,47.3444,-122.327,1946,0
20150413,440000,7245,1530,7,47.731,-122.191,1984,0
20141014,550000,14782,2480,8,47.7646,-122.271,1958,0
20140805,310000,7150,1490,6,47.5015,-122.124,1967,0
20140701,530000,39478,3660,9,47.2413,-121.972,1989,0
20140625,390000,8548,2340,8,47.4206,-122.183,1993,0
20140908,243000,12125,1450,7,47.3575,-122.28,1981,0
20140722,639000,9875,2210,9,47.6285,-122.025,1990,0
20140918,215000,7400,1130,7,47.3437,-122.316,1969,0
20150304,405000,10500,1550,7,47.7573,-122.22,1961,0
20141222,250000,7140,1710,7,47.3745,-122.275,1968,0
20140715,405500,8108,1010,7,47.7359,-122.309,1954,0
20140728,452000,13579,2660,7,47.7142,-122.286,1937,1990
20150102,730000,13579,2660,7,47.7142,-122.286,1937,1990
20150414,267000,9644,1300,7,47.3131,-121.998,1994,0
20140808,289950,6186,1670,7,47.3668,-122.031,2002,0
20140728,565000,4080,960,7,47.6893,-122.349,1911,0
20140808,1578000,51836,4670,12,47.635,-122.164,1988,0
20150420,636000,2770,2140,8,47.6664,-122.131,2007,0
20140918,350000,5500,2520,8,47.4938,-122.255,2004,0
20140604,320000,9380,1650,7,47.4525,-122.162,1978,0
20140613,210000,5680,1440,8,47.3825,-122.319,1978,0
20140910,245000,5900,1050,7,47.5326,-122.376,1950,0
20141106,328000,7650,1470,7,47.4818,-122.161,1983,0
20140509,985000,37769,4230,11,47.7287,-122.077,1989,0
20140612,501000,7972,1970,8,47.4908,-122.225,1976,0
20140917,315000,17424,1540,7,47.4429,-121.759,1992,0
20140508,403000,8354,2090,8,47.7336,-121.965,2012,0
20140715,550000,17950,2380,8,47.7591,-122.28,1934,0
20150113,347500,3562,2156,9,47.3591,-122.201,2012,0
20141006,365000,8893,2070,8,47.4388,-122.162,1986,0
20150224,588000,8167,1910,8,47.7004,-122.368,1951,0
20140820,605000,7400,1920,8,47.5633,-122.131,1977,0
20141113,1300000,5979,3400,9,47.6585,-122.273,1937,0
20141119,233000,9177,1400,7,47.3415,-122.272,1974,0
20140728,360000,17715,2210,8,47.3818,-122.2,1997,0
20141215,459000,4887,1170,6,47.695,-122.366,1929,0
20141107,740000,72745,2100,9,47.7479,-122.062,1995,0
20140917,305000,9750,1160,7,47.7422,-122.073,1967,0
20140620,395000,4000,1500,6,47.6921,-122.38,1925,0
20150123,560000,6000,2940,8,47.7533,-122.198,2000,0
20140714,650000,5070,2010,7,47.5793,-122.402,1963,0
20140605,449950,4912,2170,7,47.7767,-122.239,2003,0
20150224,517500,5200,1430,7,47.6988,-122.387,1940,0
20140903,435000,6460,1510,7,47.7121,-122.214,1970,0
20150409,329999,6908,1150,6,47.7447,-122.313,1952,0
20141210,950000,4200,2150,8,47.5671,-122.405,1960,0
20140730,447000,6001,1370,7,47.5646,-122.317,1944,0
20140828,699800,6600,2380,8,47.717,-122.02,2010,0
20140603,850000,3850,1370,7,47.6374,-122.279,1911,1988
20140902,316500,14250,1600,7,47.3272,-122.355,1979,0
20140715,942500,9612,3750,9,47.5511,-122.157,1981,0
20150121,1310000,3938,3950,10,47.5912,-122.384,1991,0
20150202,856600,13430,2400,9,47.5987,-122.178,1964,0
20141024,405600,4000,2830,8,47.5132,-122.262,1918,0
20140529,565000,22594,2440,8,47.6333,-121.97,1996,0
20140911,400000,1149,1190,8,47.5818,-122.387,2008,0
20150324,330000,218252,1400,7,47.7576,-121.934,1997,0
20150227,374950,4683,2730,7,47.3608,-122.043,2005,0
20141217,405300,7939,2390,7,47.4987,-122.166,1983,0
20141104,560000,31400,2060,8,47.6216,-122.056,1984,0
20150324,824000,9864,2490,8,47.6051,-122.195,1961,0
20140716,260000,10968,1100,7,47.363,-122.08,1984,0
20150107,760000,6099,2430,8,47.6777,-122.287,1965,0
20140624,405000,12750,3170,10,47.3384,-122.336,1995,0
20140619,429900,8625,2640,8,47.4598,-122.15,1987,0
20141113,341500,7223,1130,7,47.5089,-122.189,1961,0
20140612,465250,7642,1940,7,47.7751,-122.38,1957,0
20140506,450000,3000,1100,7,47.6797,-122.362,1912,2005
20150209,390000,10800,1200,7,47.5771,-122.144,1955,0
20140502,420000,8030,2000,8,47.6188,-122.114,1963,0
20140615,269950,4838,1890,8,47.4802,-122.279,2002,0
20141016,493000,2874,1910,7,47.6101,-122.295,1910,0
20140515,370000,5880,2710,9,47.3314,-122.172,1998,0
20140612,2250000,9453,4860,10,47.6196,-122.286,1905,0
20150225,305000,23680,1250,7,47.475,-122.11,1967,0
20140612,400000,8219,1590,6,47.7146,-122.217,1938,0
20141118,320000,1221,1240,8,47.7073,-122.356,2009,0
20150121,715000,4800,2000,7,47.6583,-122.351,1911,0
20141202,650000,10003,3610,8,47.6261,-122.125,1966,0
20150304,218000,8040,1930,8,47.3109,-122.376,1966,0
20150415,500000,5400,1280,7,47.6949,-122.371,1964,0
20141120,460000,40419,2090,7,47.4691,-121.993,1984,0
20140709,232500,9887,1940,7,47.3289,-122.327,1969,0
20140516,408200,5761,1800,7,47.5293,-122.363,1990,0
20140611,522000,8400,1730,7,47.6792,-122.115,1980,0
20140623,675000,11120,2810,9,47.6337,-122.044,1982,0
20140709,1355000,11000,3550,11,47.5506,-122.134,1999,0
20141009,249950,7980,1330,6,47.492,-122.333,1952,0
20150304,210000,34133,750,6,47.4781,-122.294,1950,0
20140711,429950,7216,1760,7,47.7041,-122.355,1947,0
20141006,737500,36276,3200,9,47.6304,-121.994,1993,0
20140926,710000,9000,1740,8,47.6815,-122.198,1958,0
20141020,470000,4700,2100,8,47.5341,-121.867,1999,0
20150224,1100000,40097,4270,12,47.7354,-122.078,1993,0
20140815,650000,2720,1340,7,47.6518,-122.335,1913,0
20140519,1216000,8684,3190,9,47.5619,-122.162,1967,0
20150115,422120,4534,1630,8,47.7148,-122.205,1987,0
20150107,625000,15085,2990,9,47.746,-122.218,2007,0
20140606,385200,7740,1550,6,47.5222,-122.375,1954,0
20150414,500000,4964,1690,8,47.5756,-122.01,1989,0
20141118,308000,12243,1960,8,47.3405,-122.058,1989,0
20140605,565000,9966,2390,8,47.5433,-122.185,1977,0
20140908,581000,4438,2600,7,47.6799,-122.034,2004,0
20140806,361000,8698,1950,8,47.39,-122.153,1999,0
20150122,345000,7210,1250,7,47.6329,-122.121,1964,0
20141016,419000,1253,1180,8,47.6124,-122.309,2008,0
20150512,347000,4308,1680,7,47.4802,-122.179,2004,0
20141022,625000,36085,2220,9,47.5839,-121.991,1989,0
20150325,2400000,15188,4890,11,47.5602,-122.227,1999,0
20141223,379000,17852,2660,8,47.3077,-122.011,2014,0
20141222,310000,3323,1150,7,47.5707,-122.017,1988,0
20150513,250000,5500,1130,6,47.3839,-122.225,1941,0
20140814,682000,5000,2760,9,47.539,-122.188,2005,0
20140721,246500,8919,1430,7,47.2118,-121.983,1992,0
20141029,325000,57381,1490,5,47.2597,-122.228,1932,0
20140806,310950,4997,2030,8,47.393,-122.184,2004,0
20140901,1100000,5000,3010,9,47.6347,-122.396,1931,0
20141002,287500,7200,1810,7,47.7493,-122.351,1954,0
20150218,431000,7200,1810,7,47.7493,-122.351,1954,0
20140822,226000,5000,970,6,47.5282,-122.279,1968,0
20150512,825000,3090,2010,7,47.682,-122.348,1926,0
20140911,175000,6030,1300,6,47.4778,-122.286,1947,0
20140515,465750,10350,1260,7,47.6357,-122.123,1959,0
20150319,659000,24931,2610,8,47.5771,-122.05,1983,0
20150210,595000,5753,1910,8,47.6898,-122.327,1941,0
20140626,350000,16290,1780,8,47.4622,-122.127,1987,0
20140606,270000,8600,1900,8,47.3102,-122.381,1975,0
20140911,662500,25600,2450,7,47.6061,-122.117,1957,0
20141120,249900,14000,1380,5,47.294,-122.281,1939,1957
20150317,324500,11340,1920,7,47.3272,-122.362,1977,0
20140718,430000,4003,1350,8,47.7176,-122.033,2004,0
20150513,419950,4003,1350,8,47.7176,-122.033,2004,0
20140728,285000,7440,2510,8,47.3748,-122.276,1962,0
20150107,332000,7780,2470,8,47.3337,-122.191,2002,0
20141215,282000,10725,1660,7,47.5033,-122.3,1956,0
20141118,320000,5175,1340,7,47.7321,-122.34,1987,0
20140509,428750,30736,1620,7,47.5719,-122.119,1911,1977
20150114,330000,35287,2300,8,47.2477,-121.937,1977,0
20141209,456500,2309,2000,8,47.7027,-122.361,2008,0
20140509,352000,11050,1640,8,47.4723,-122.121,1972,0
20141125,664000,4080,1530,7,47.6645,-122.325,1912,0
20140722,628000,11894,4000,9,47.7738,-122.203,1987,0
20150304,512000,12555,1610,7,47.6618,-122.136,1977,0
20141211,254000,9000,2070,7,47.3085,-122.376,1969,0
20140521,535800,5790,1900,8,47.5691,-121.996,1994,0
20141010,287653,16050,1050,7,47.3841,-122.006,1960,1981
20140731,438000,1304,1520,8,47.5446,-122.385,2006,0
20140716,450000,23899,2390,7,47.7557,-122.237,1949,0
20140627,327000,8050,2400,8,47.2635,-122.209,1998,0
20140812,370500,6120,1790,7,47.4829,-122.128,2005,0
20141022,265000,6271,1720,7,47.3898,-122.049,1993,0
20150310,450000,13260,2980,8,47.5152,-122.197,1979,0
20140627,425000,213444,1520,8,47.5081,-122.093,1988,0
